"";"GeneID_final";"GeneSymbol_final";"Protein.name";"Fasta.headers";"Controle_neg_0h_1";"Controle_neg_0h_2";"Controle_neg_0h_3";"Controle_neg_24h_1";"Controle_neg_24h_2";"Lampada_2_48h_3";"Controle_neg_48h_1";"Controle_neg_48h_2";"Controle_neg_48h_3";"Lampada_1_0h_1";"Lampada_1_0h_2";"Lampada_1_0h_3";"Lampada_1_24h_1";"Lampada_1_24h_2";"Lampada_1_24h_3";"Lampada_1_48h_1";"Lampada_1_48h_2";"Lampada_1_48h_3";"Lampada_2_0h_1";"Lampada_2_0h_2";"Lampada_2_0h_3";"Lampada_2_24h_1";"Lampada_2_24h_2";"Lampada_2_24h_3";"Lampada_2_48h_1";"Lampada_2_48h_2";"Controle_neg_24h_3"
"784";"4240";"MFGE8";"Isoform of Q08431, Lactadherin (Fragment)";"tr|H0YKS8|H0YKS8_HUMAN Isoform of Q08431, Lactadherin (Fragment) OS=Homo sapiens OX=9606 GN=MFGE8 PE=1 SV=1";0;0;0;72528;0;0;0;0;203080;42681;0;0;0;0;0;85902;0;0;0;0;0;0;0;0;0;0;0
"785";"80349";"WDR61";"Isoform of Q9GZS3, WD repeat-containing protein 61 (Fragment)";"tr|H3BQA8|H3BQA8_HUMAN Isoform of Q9GZS3, WD repeat-containing protein 61 (Fragment) OS=Homo sapiens OX=9606 GN=WDR61 PE=1 SV=1";0;403010;0;172580;0;0;0;0;0;0;736700;0;0;128490;0;0;0;0;0;0;0;0;0;0;0;0;0
"786";"3419";"IDH3A";"Isoform of P50213, Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial";"tr|H0YL72|H0YL72_HUMAN Isoform of P50213, Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial OS=Homo sapiens OX=9606 GN=IDH3A PE=1 SV=1";5314300;2746900;6400100;3097600;7364700;1980200;2142100;3780200;5848000;2705200;15444000;4575300;6637100;1358600;6089000;4040200;2833100;2746900;6828300;2747000;3074300;5537700;4005700;4223300;1116400;8790500;2075100
"787";"6727";"SRP14";"Isoform of P37108, Signal recognition particle 14 kDa protein";"tr|H0YLA2|H0YLA2_HUMAN Isoform of P37108, Signal recognition particle 14 kDa protein OS=Homo sapiens OX=9606 GN=SRP14 PE=1 SV=1";282200;624930;701790;309820;3099100;193390;208340;641910;486910;586310;594050;367690;348620;198910;425280;206080;161460;226180;370260;311590;274680;337960;0;242610;394250;381400;83699
"788";"2108";"ETFA";"Isoform of P13804, Electron transfer flavoprotein subunit alpha, mitochondrial (Fragment)";"tr|H0YLU7|H0YLU7_HUMAN Isoform of P13804, Electron transfer flavoprotein subunit alpha, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=ETFA PE=1 SV=1";2120400;3041100;2261500;1797000;2885900;813540;1632800;1969600;2746800;1272500;5643100;1200100;2887000;1955200;2386900;1488500;1821800;1805100;1504800;1209100;1094700;2437600;2346900;1435400;780410;3275100;1155600
"789";"204219";"CERS3";"Isoform of Q8IU89, Ceramide synthase 3 (Fragment)";"tr|H0YN05|H0YN05_HUMAN Isoform of Q8IU89, Ceramide synthase 3 (Fragment) OS=Homo sapiens OX=9606 GN=CERS3 PE=1 SV=2";1517300;303610;11805000;1693600;579810;1184900;329590;458660;502060;222200;6924600;2562900;846870;339250;810210;762600;520130;619050;2508900;1173200;906180;813170;684420;5111200;0;4643500;661090
"790";"8125";"ANP32A";"Isoform of P39687, Acidic leucine-rich nuclear phosphoprotein 32 family member A";"tr|H0YN26|H0YN26_HUMAN Isoform of P39687, Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Homo sapiens OX=9606 GN=ANP32A PE=1 SV=1";1246200;1213000;2091400;762060;582750;769310;538080;789500;856390;307100;2716300;2254900;916700;409500;1063100;611690;802700;1084500;1011300;1143900;1052000;940170;646290;1020200;868700;2119200;604650
"791";"23478";"SEC11A";"Isoform of P67812, Signal peptidase complex catalytic subunit SEC11";"tr|H0YNG3|H0YNG3_HUMAN Isoform of P67812, Signal peptidase complex catalytic subunit SEC11 OS=Homo sapiens OX=9606 GN=SEC11A PE=1 SV=1";1096100;239480;842260;650630;0;243110;133460;284350;213230;119560;1173800;545140;436290;0;302940;458280;189850;222950;458670;397090;235090;304780;0;476930;0;1065500;201820
"792";"8574";"AKR7A2";"Isoform of O43488, Aflatoxin B1 aldehyde reductase member 2 (Fragment)";"tr|H3BLU7|H3BLU7_HUMAN Isoform of O43488, Aflatoxin B1 aldehyde reductase member 2 (Fragment) OS=Homo sapiens OX=9606 GN=AKR7A2 PE=1 SV=1";409500;156790;523290;169630;319440;371990;148680;259390;0;119330;681340;290120;287460;177660;368310;265150;197710;366280;294870;235860;173230;570630;265990;322630;0;565380;247650
"793";"2734";"GLG1";"Isoform of Q92896, Golgi apparatus protein 1";"tr|H3BM42|H3BM42_HUMAN Isoform of Q92896, Golgi apparatus protein 1 OS=Homo sapiens OX=9606 GN=GLG1 PE=1 SV=1";59534;0;73362;36061;0;13718;21840;40709;42695;0;352310;37880;84691;0;47464;79314;34183;0;151550;28342;28776;0;37083;0;0;0;0
"794";"10232";"MSLN";"Isoform of Q13421, Mesothelin (Fragment)";"tr|H3BMA1|H3BMA1_HUMAN Isoform of Q13421, Mesothelin (Fragment) OS=Homo sapiens OX=9606 GN=MSLN PE=1 SV=2";635530;197970;318580;567000;432670;91723;557430;1055400;761780;221850;867050;0;698370;85477;443660;334150;395500;145020;889480;232400;199170;0;0;0;231470;352660;101460
"795";"10921";"RNPS1";"Isoform of Q15287, RNA-binding protein with serine-rich domain 1";"tr|H3BPG5|H3BPG5_HUMAN Isoform of Q15287, RNA-binding protein with serine-rich domain 1 OS=Homo sapiens OX=9606 GN=RNPS1 PE=1 SV=1";89047;131130;162920;94806;259340;82652;131990;274380;258380;95638;0;95579;126240;0;89387;99329;169860;87993;106250;67401;60501;0;0;43355;185760;426340;54160
"796";"4351";"MPI";"Isoform of P34949, Mannose-6-phosphate isomerase (Fragment)";"tr|H3BN01|H3BN01_HUMAN Isoform of P34949, Mannose-6-phosphate isomerase (Fragment) OS=Homo sapiens OX=9606 GN=MPI PE=1 SV=1";0;48215;120470;0;164180;52160;0;94016;64798;192030;286350;64876;105230;0;0;0;0;43804;0;0;0;0;0;0;0;96598;0
"797";"794";"CALB2";"Isoform of P22676, Calretinin (Fragment)";"tr|H3BN14|H3BN14_HUMAN Isoform of P22676, Calretinin (Fragment) OS=Homo sapiens OX=9606 GN=CALB2 PE=1 SV=2";280660;820100;402330;156290;275440;156400;161710;206100;148510;142630;1099300;377170;340060;493340;281030;0;152370;326470;197870;327270;347400;484540;271500;532260;0;464730;202480
"798";"1327";"COX4I1";"Isoform of P13073, Cytochrome c oxidase subunit 4";"tr|H3BN72|H3BN72_HUMAN Isoform of P13073, Cytochrome c oxidase subunit 4 OS=Homo sapiens OX=9606 GN=COX4I1 PE=1 SV=1";3099700;1988400;4848800;2251200;4150500;1743200;707500;2437800;2229200;772510;6728500;4202500;2322200;583650;3813200;1368700;1641100;1333100;3674200;2080200;2025100;982140;776920;1444900;231170;5304400;867100
"799";"51573";"GDE1";"Isoform of Q9NZC3, Glycerophosphodiester phosphodiesterase 1 (Fragment)";"tr|H3BNA5|H3BNA5_HUMAN Isoform of Q9NZC3, Glycerophosphodiester phosphodiesterase 1 (Fragment) OS=Homo sapiens OX=9606 GN=GDE1 PE=1 SV=8";169380;45296;362760;0;0;87445;0;0;134360;78302;258090;161430;0;0;0;191320;0;117410;0;122010;133130;171210;0;197990;0;473920;0
"800";"25820";"ARIH1";"Isoform of Q9Y4X5, E3 ubiquitin-protein ligase ARIH1";"tr|H3BSK4|H3BSK4_HUMAN Isoform of Q9Y4X5, E3 ubiquitin-protein ligase ARIH1 OS=Homo sapiens OX=9606 GN=ARIH1 PE=1 SV=1";0;43403;97230;0;0;75308;28161;63557;0;0;0;0;0;0;66207;73459;67198;70854;0;66893;68025;151720;159430;0;0;358330;111310
"801";"6218";"RPS17";"readthrough, 40S ribosomal protein S17";"tr|H3BNC9|H3BNC9_HUMAN readthrough, 40S ribosomal protein S17 OS=Homo sapiens OX=9606 PE=3 SV=2";1705200;2179400;4118500;1629900;6174900;858950;1474300;1724400;1948000;2996500;4842600;2799800;2517600;713830;1989500;1273200;1321300;839950;2633800;1159700;1287400;1512400;1283800;2484100;923680;4608200;908250
"802";"23042";"PDXDC1";"Isoform of Q6P996, Pyridoxal-dependent decarboxylase domain-containing protein 1";"tr|H3BND4|H3BND4_HUMAN Isoform of Q6P996, Pyridoxal-dependent decarboxylase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=PDXDC1 PE=1 SV=1";221630;0;140060;196090;193430;118110;123300;276330;136560;72285;322760;169020;323270;0;188960;148940;123820;128680;389960;120540;139820;110400;0;123050;0;152870;79079
"803";"4706";"NDUFAB1";"Isoform of O14561, Acyl carrier protein (Fragment)";"tr|H3BNK3|H3BNK3_HUMAN Isoform of O14561, Acyl carrier protein (Fragment) OS=Homo sapiens OX=9606 GN=NDUFAB1 PE=1 SV=1";316890;942780;0;98218;0;63635;0;79252;65196;79886;167720;110390;93717;0;62291;90495;42390;0;44239;69960;84210;94899;0;60498;80351;0;0
"804";"9377";"COX5A";"Isoform of P20674, Cytochrome c oxidase polypeptide Va";"tr|H3BNX8|H3BNX8_HUMAN Isoform of P20674, Cytochrome c oxidase polypeptide Va OS=Homo sapiens OX=9606 GN=COX5A PE=1 SV=1";941660;4560400;8921700;0;3203900;1097700;1920900;2169400;2402900;1602300;8785500;2677300;1958500;3008100;1942600;2419000;1621900;0;1428800;2348900;1855600;1356800;0;0;1860700;1551900;0
"805";"55783";"CMTR2";"Isoform of Q8IYT2, Cap-specific mRNA (nucleoside-2-O-)-methyltransferase 2 (Fragment)";"tr|H3BUK2|H3BUK2_HUMAN Isoform of Q8IYT2, Cap-specific mRNA (nucleoside-2-O-)-methyltransferase 2 (Fragment) OS=Homo sapiens OX=9606 GN=CMTR2 PE=1 SV=1";246850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"806";"23499";"MACF1";"Isoform of Q9UPN3, Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5";"tr|H3BPE1|H3BPE1_HUMAN Isoform of Q9UPN3, Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5 OS=Homo sapiens OX=9606 GN=MACF1 PE=1 SV=1";30069000;5438500;27335000;19709000;20396000;8987300;6673400;14918000;14896000;12025000;32406000;21842000;22667000;2553600;15158000;18015000;9961000;7250500;26241000;15197000;12871000;9431800;10039000;11136000;830970;35303000;4966000
"807";"2521";"FUS";"Isoform of P35637, RNA-binding protein FUS";"tr|H3BPE7|H3BPE7_HUMAN Isoform of P35637, RNA-binding protein FUS OS=Homo sapiens OX=9606 GN=FUS PE=1 SV=1";224110;133030;655370;221290;734630;315450;0;107670;399460;437140;496040;502670;371910;0;289630;110260;0;0;403240;77375;128730;0;0;0;81759;462820;40739
"808";"4716";"NDUFB10";"Isoform of O96000, Complex I-PDSW (Fragment)";"tr|H3BV16|H3BV16_HUMAN Isoform of O96000, Complex I-PDSW (Fragment) OS=Homo sapiens OX=9606 GN=NDUFB10 PE=1 SV=8";0;0;490170;0;133570;0;0;140170;169400;0;259310;0;172430;0;174010;0;0;136450;191440;0;0;0;0;0;0;0;0
"809";"552900";"BOLA2";"Isoform of Q9H3K6, BolA-like protein 2";"tr|H3BV85|H3BV85_HUMAN Isoform of Q9H3K6, BolA-like protein 2 OS=Homo sapiens OX=9606 GN=BOLA2B PE=1 SV=2";587310;335570;506510;168800;0;197000;178570;185970;0;639430;966100;456940;463170;208610;549050;163920;154880;364690;279570;362090;546550;370500;164290;176330;75233;694530;180510
"810";"51495";"HACD3";"Isoform of Q9P035, Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase";"tr|H3BPZ1|H3BPZ1_HUMAN Isoform of Q9P035, Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase OS=Homo sapiens OX=9606 GN=HACD3 PE=1 SV=1";194010;0;196830;162410;0;109270;94270;208400;130200;0;274400;193560;174070;0;202750;172750;0;99057;156050;119370;154230;142250;322680;155400;0;0;0
"811";"84516";"DCTN5";"Isoform of Q9BTE1, Dynactin subunit 5";"tr|H3BUD2|H3BUD2_HUMAN Isoform of Q9BTE1, Dynactin subunit 5 OS=Homo sapiens OX=9606 GN=DCTN5 PE=1 SV=1";0;314160;383790;160710;158920;176090;58205;157260;362800;84904;694190;189420;109700;0;166320;0;55879;184140;222470;151760;229250;176680;55667;173510;0;0;57533
"812";"55512";"SMPD3";"Isoform of Q9NY59, Sphingomyelin phosphodiesterase";"tr|H3BS51|H3BS51_HUMAN Isoform of Q9NY59, Sphingomyelin phosphodiesterase OS=Homo sapiens OX=9606 GN=SMPD3 PE=1 SV=1";0;107070;568870;0;0;349890;0;137490;0;0;487920;212170;0;0;121730;0;0;505800;214440;235160;421310;320260;432970;1306500;0;1444700;596100
"813";"8675";"STX16";"Isoform of O14662, Syntaxin-16";"tr|Q96NX8|Q96NX8_HUMAN Isoform of O14662, Syntaxin-16 OS=Homo sapiens OX=9606 GN=STX16 PE=1 SV=1";303940;0;525490;231400;174870;116600;138690;607160;384950;399210;948390;164720;432130;0;180480;180760;211430;100170;182020;215620;221800;0;0;101950;0;336220;0
"814";"6692";"SPINT1";"Isoform of O43278, Kunitz-type protease inhibitor 1 (Fragment)";"tr|H3BVD9|H3BVD9_HUMAN Isoform of O43278, Kunitz-type protease inhibitor 1 (Fragment) OS=Homo sapiens OX=9606 GN=SPINT1 PE=1 SV=1";3537800;1302300;3631900;2874900;6264600;846260;1331200;2279800;3439000;4062800;5585400;1760500;5887500;1160600;4251900;4431800;1116900;847120;6114300;2302300;875810;1729600;610430;770700;634150;3872400;451030
"815";"9688";"NUP93";"Isoform of Q8N1F7, Nuclear pore complex protein Nup93";"tr|H3BVG0|H3BVG0_HUMAN Isoform of Q8N1F7, Nuclear pore complex protein Nup93 OS=Homo sapiens OX=9606 GN=NUP93 PE=1 SV=1";182600;128190;291600;139080;0;150920;105510;112550;187730;0;457690;343100;192690;0;300720;223630;77486;103960;234250;179000;208930;0;120310;244360;0;289960;104900
"816";"115548";"FCHO2";"Isoform of Q0JRZ9, F-BAR domain only protein 2";"tr|H7BXJ4|H7BXJ4_HUMAN Isoform of Q0JRZ9, F-BAR domain only protein 2 OS=Homo sapiens OX=9606 GN=FCHO2 PE=1 SV=1";0;47347;0;0;0;0;0;0;0;0;0;0;60965;0;47021;0;0;68943;0;65698;0;0;94369;0;0;128320;0
"817";"55288";"RHOT1";"Isoform of Q8IXI2, Mitochondrial Rho GTPase";"tr|H7BXZ6|H7BXZ6_HUMAN Isoform of Q8IXI2, Mitochondrial Rho GTPase OS=Homo sapiens OX=9606 GN=RHOT1 PE=1 SV=2";390460;0;256390;180860;240010;79778;130970;137240;124830;234770;609170;203010;219830;0;174900;157570;0;86788;311740;112060;97462;0;0;0;0;368670;0
"818";"7168";"TPM1";"Isoform of P09493, Tropomyosin 1 (Alpha), isoform CRA_m";"tr|H7BYY1|H7BYY1_HUMAN Isoform of P09493, Tropomyosin 1 (Alpha), isoform CRA_m OS=Homo sapiens OX=9606 GN=TPM1 PE=1 SV=1";2933300;6535800;1196700;1791000;2954000;637840;2352400;2909200;5506300;3839600;2016200;1068100;2201400;638120;1849900;1329700;1451400;475650;1569000;848490;718220;681430;471230;722130;14422000;1727500;1033200
"820";"8882";"ZPR1";"Isoform of O75312, Zinc finger protein ZPR1 (Fragment)";"tr|H7C0E5|H7C0E5_HUMAN Isoform of O75312, Zinc finger protein ZPR1 (Fragment) OS=Homo sapiens OX=9606 GN=ZPR1 PE=1 SV=1";0;0;435720;301100;794930;220390;371940;349000;356960;672330;478660;398320;626680;0;348160;0;275330;244800;474120;282510;283640;0;0;151060;0;321880;175450
"821";"5510";"PPP1R7";"Isoform of Q15435, Protein phosphatase 1 regulatory subunit 7 (Fragment)";"tr|H7C003|H7C003_HUMAN Isoform of Q15435, Protein phosphatase 1 regulatory subunit 7 (Fragment) OS=Homo sapiens OX=9606 GN=PPP1R7 PE=1 SV=1";1671700;1270700;988290;1175000;433200;474000;435720;1143200;1112300;1073700;2197300;1293200;1006700;2179100;1363300;628940;716800;1011200;1089700;781240;791050;1331900;962450;785640;419190;1711400;0
"822";"285386";"TPRG1";"Isoform of Q6ZUI0, Tumor protein p63-regulated gene 1 protein (Fragment)";"tr|H7C1G4|H7C1G4_HUMAN Isoform of Q6ZUI0, Tumor protein p63-regulated gene 1 protein (Fragment) OS=Homo sapiens OX=9606 GN=TPRG1 PE=1 SV=1";101070;0;644150;46288;0;121690;38539;0;0;0;271690;126350;0;0;105780;0;0;110660;53869;129250;135400;180150;118570;227540;0;339150;81681
"823";"8985";"PLOD3";"Isoform of O60568, Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 (Fragment)";"tr|H7C2S8|H7C2S8_HUMAN Isoform of O60568, Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 (Fragment) OS=Homo sapiens OX=9606 GN=PLOD3 PE=1 SV=1";61146;0;0;53339;0;0;0;0;0;43043;0;108820;0;0;52863;0;0;0;50179;0;0;0;0;0;0;0;0
"824";"10549";"PRDX4";"Isoform of Q13162, Peroxiredoxin-4 (Fragment)";"tr|H7C3T4|H7C3T4_HUMAN Isoform of Q13162, Peroxiredoxin-4 (Fragment) OS=Homo sapiens OX=9606 GN=PRDX4 PE=1 SV=1";1466100;763590;2619100;1138200;1510900;1341100;662280;1087500;1375100;1065600;3397300;1898400;1618100;497840;1444200;1052400;854480;940370;2342200;894860;941770;1025400;962990;1613800;346810;2883800;1299500
"825";"6811";"STX5";"Isoform of Q13190, Syntaxin-5 (Fragment)";"tr|H7C3X5|H7C3X5_HUMAN Isoform of Q13190, Syntaxin-5 (Fragment) OS=Homo sapiens OX=9606 GN=STX5 PE=1 SV=2";0;0;0;0;136880;0;0;0;0;0;0;0;0;0;679180;0;0;0;0;0;0;0;0;185690;0;0;452730
"826";"23511";"NUP188";"readthrough, Nup188 domain-containing protein (Fragment)";"tr|H7C4K7|H7C4K7_HUMAN readthrough, Nup188 domain-containing protein (Fragment) OS=Homo sapiens OX=9606 PE=4 SV=2";0;0;245200;0;0;20404;0;0;0;0;284270;155910;41269;0;0;0;0;0;86960;0;25644;0;0;0;0;0;0
"827";"4905";"NSF";"Isoform of P46459, Vesicle-fusing ATPase";"tr|I3L0N3|I3L0N3_HUMAN Isoform of P46459, Vesicle-fusing ATPase OS=Homo sapiens OX=9606 GN=NSF PE=1 SV=1";7129700;2029900;6620600;4919300;4301200;2720000;2838700;5403500;4312000;2446500;9137500;6038800;5378100;2372600;4292400;5172300;2906400;3275100;6270400;4135800;3974400;5305500;4750500;7144300;426470;12716000;3923600
"828";"7326";"UBE2G1";"Isoform of P62253, Ubiquitin-conjugating enzyme E2 G1";"tr|I3L0Q0|I3L0Q0_HUMAN Isoform of P62253, Ubiquitin-conjugating enzyme E2 G1 OS=Homo sapiens OX=9606 GN=UBE2G1 PE=1 SV=1";62857;78157;66707;0;60319;31302;0;53673;0;37786;87518;61407;46756;0;66661;0;0;49136;46867;60286;49437;0;0;73118;0;0;0
"829";"5636";"PRPSAP2";"Isoform of O60256, Phosphoribosyl pyrophosphate synthase-associated protein 2 (Fragment)";"tr|I3L0S1|I3L0S1_HUMAN Isoform of O60256, Phosphoribosyl pyrophosphate synthase-associated protein 2 (Fragment) OS=Homo sapiens OX=9606 GN=PRPSAP2 PE=1 SV=1";374430;118080;213520;165800;0;122300;102150;159270;127680;0;277230;265440;142360;0;148270;83911;395970;256220;171510;397700;202060;177390;149260;363640;0;81454;0
"830";"64063";"PRSS22";"Isoform of Q9GZN4, Brain-specific serine protease 4";"tr|I3L116|I3L116_HUMAN Isoform of Q9GZN4, Brain-specific serine protease 4 OS=Homo sapiens OX=9606 GN=PRSS22 PE=1 SV=1";0;0;46460;88482;0;44827;50014;0;125780;0;0;26978;146290;0;39741;174980;46618;64254;150090;24266;41111;0;0;66082;0;0;0
"831";"247";"ALOX15B";"Isoform of O15296, Polyunsaturated fatty acid lipoxygenase ALOX15B";"tr|I3L1D5|I3L1D5_HUMAN Isoform of O15296, Polyunsaturated fatty acid lipoxygenase ALOX15B OS=Homo sapiens OX=9606 GN=ALOX15B PE=1 SV=1";2665600;570340;3192800;1454400;1027300;946100;616300;377010;1103900;245110;3047100;3504000;1170100;0;1699600;833180;342360;3094300;1951300;1153300;2478600;798200;1794100;2502500;0;3683500;1051600
"832";"10514";"MYBBP1A";"Isoform of Q9BQG0, Myb-binding protein 1A (Fragment)";"tr|I3L1L3|I3L1L3_HUMAN Isoform of Q9BQG0, Myb-binding protein 1A (Fragment) OS=Homo sapiens OX=9606 GN=MYBBP1A PE=1 SV=1";0;0;0;0;0;0;0;0;0;0;89600;13687;12573;0;0;15484;0;0;0;12465;0;0;0;0;0;0;0
"833";"8402";"SLC25A11";"Isoform of Q02978, Mitochondrial 2-oxoglutarate/malate carrier protein (Fragment)";"tr|I3L1P8|I3L1P8_HUMAN Isoform of Q02978, Mitochondrial 2-oxoglutarate/malate carrier protein (Fragment) OS=Homo sapiens OX=9606 GN=SLC25A11 PE=1 SV=1";5026300;5314500;5497500;4539500;2461900;1188500;2032700;3887000;2803500;2077200;7082100;2978200;3863200;1767200;2636300;4520900;2536000;1333400;4002700;3280000;4250000;3137400;2218800;2445900;924130;4902300;1598900
"834";"9775";"EIF4A3";"Isoform of P38919, RNA helicase";"tr|I3L3H2|I3L3H2_HUMAN Isoform of P38919, RNA helicase OS=Homo sapiens OX=9606 GN=EIF4A3 PE=1 SV=2";0;486690;0;0;0;0;0;0;246330;93551;0;374280;0;0;352440;0;251310;0;0;0;0;0;180980;166050;0;437980;0
"835";"6210";"RPS15A";"Isoform of P62244, 40S ribosomal protein S15a";"tr|I3L3P7|I3L3P7_HUMAN Isoform of P62244, 40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=1";31042000;8749400;26613000;22958000;13395000;11736000;7376500;17387000;21716000;6901900;35447000;31329000;23564000;2864700;24970000;18522000;11413000;14491000;47085000;22362000;18064000;18476000;14414000;25528000;1159200;59710000;8312800
"836";"51451";"LCMT1";"Isoform of Q9UIC8, [Phosphatase 2A protein]-leucine-carboxy methyltransferase 1 (Fragment)";"tr|I3L4A2|I3L4A2_HUMAN Isoform of Q9UIC8, [Phosphatase 2A protein]-leucine-carboxy methyltransferase 1 (Fragment) OS=Homo sapiens OX=9606 GN=LCMT1 PE=1 SV=1";1737400;172930;576430;608700;923980;0;0;0;840660;0;0;357880;0;288840;666950;429220;348030;990880;0;382210;812050;658350;211990;753940;1074100;0;351560
"838";"6207";"RPS13";"Isoform of P62277, 40S ribosomal protein S13";"tr|J3KMX5|J3KMX5_HUMAN Isoform of P62277, 40S ribosomal protein S13 OS=Homo sapiens OX=9606 GN=RPS13 PE=1 SV=1";29696000;2422400;12835000;9737500;13175000;3418700;5101200;8709300;21526000;6720600;45989000;17565000;17851000;664910;10830000;9285600;4197400;1258500;16111000;5527400;3896800;2996600;4018400;2233500;1159800;38036000;1184300
"839";"3949";"LDLR";"Isoform of P01130, Low-density lipoprotein receptor (Fragment)";"tr|J3KMZ9|J3KMZ9_HUMAN Isoform of P01130, Low-density lipoprotein receptor (Fragment) OS=Homo sapiens OX=9606 GN=LDLR PE=1 SV=1";1811600;103960;556960;494130;737840;128280;335060;390420;489870;886300;726310;709480;1438800;0;156550;481850;0;135350;810400;603660;172520;328860;165720;0;172110;422390;0
"840";"5715";"PSMD9";"Isoform of O00233, 26S proteasome non-ATPase regulatory subunit 9";"tr|J3KN29|J3KN29_HUMAN Isoform of O00233, 26S proteasome non-ATPase regulatory subunit 9 OS=Homo sapiens OX=9606 GN=PSMD9 PE=1 SV=1";504350;821630;474470;447880;562600;154790;358030;338110;313770;395680;803210;394080;422750;0;440750;304410;244000;151170;532240;309260;300680;0;162990;414390;0;379750;148780
"842";"6427";"SRSF2";"Isoform of Q01130, Serine/arginine-rich splicing factor 2 (Fragment)";"tr|J3KP15|J3KP15_HUMAN Isoform of Q01130, Serine/arginine-rich splicing factor 2 (Fragment) OS=Homo sapiens OX=9606 GN=SRSF2 PE=1 SV=8";3166700;14778000;3744200;2338100;5501700;1994900;3613400;6158100;5252500;3842100;5619700;5580600;2425300;678420;6591800;2259700;3100200;507490;2324100;2056000;2617500;797170;329800;0;11254000;3869100;1349800
"843";"59344";"ALOXE3";"Isoform of Q9BYJ1, Arachidonate lipoxygenase 3, isoform CRA_a";"tr|J3KPH2|J3KPH2_HUMAN Isoform of Q9BYJ1, Arachidonate lipoxygenase 3, isoform CRA_a OS=Homo sapiens OX=9606 GN=ALOXE3 PE=1 SV=1";0;0;0;0;0;170630;0;0;0;0;0;0;0;0;0;0;0;155510;0;71085;151290;0;0;0;0;0;294300
"844";"51747";"LUC7L3";"Isoform of O95232, Cisplatin resistance-associated overexpressed protein, isoform CRA_b";"tr|J3KPP4|J3KPP4_HUMAN Isoform of O95232, Cisplatin resistance-associated overexpressed protein, isoform CRA_b OS=Homo sapiens OX=9606 GN=LUC7L3 PE=1 SV=1";141760;86339;309040;135900;160020;72867;67794;170510;95959;73615;304240;156540;183640;0;215950;160810;51099;0;99103;79006;143790;161720;117200;163510;93368;176690;83162
"845";"29789";"OLA1";"Isoform of Q9NTK5, Obg-like ATPase 1";"tr|J3KQ32|J3KQ32_HUMAN Isoform of Q9NTK5, Obg-like ATPase 1 OS=Homo sapiens OX=9606 GN=OLA1 PE=1 SV=1";4038100;3141700;4020400;1835800;2583300;1328100;1147400;1089900;1577400;624730;5626500;3215000;3244000;1222300;2646500;751100;1243100;2602600;1966400;1648900;2324600;3816400;1681900;2612400;258810;4664300;1766800
